listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,sale_price_num,price_per_sqft,is_sold
10396,1,2024-11-01,Apartment,46,1153.16,"$380,928.08",Available,,380928.08,330.33410801623364,False
10409,1,2024-11-01,Apartment,47,771.08,"$230,895.04",Sold,C1428,230895.04,299.4436893707527,True
20003,2,2024-11-01,Apartment,1,706.3,"$202,389.15",Sold,C0280,202389.15,286.54842135070083,True
20037,2,2024-11-01,Apartment,4,1281.85,"$407,225.63",Sold,C1670,407225.63,317.6858680812888,True
20096,2,2024-11-01,Apartment,11,1625.05,"$401,094.64",Sold,C0855,401094.64,246.81987631149812,True
20106,2,2024-11-01,Apartment,12,1610.5,"$430,917.22",Sold,C1594,430917.22,267.5673517541136,True
20115,2,2024-11-01,Apartment,14,1296.39,"$352,637.60",Sold,C1502,352637.6,272.01505719729397,True
20140,2,2024-11-01,Apartment,17,1397.4,"$436,648.96",Available,,436648.96,312.4724202089595,False
20175,2,2024-11-01,Apartment,20,727.55,"$207,221.76",Sold,C0726,207221.76,284.82133186722564,True
20186,2,2024-11-01,Apartment,21,921.38,"$247,542.86",Available,,247542.86,268.6653280948143,False
20194,2,2024-11-01,Apartment,22,653.41,"$172,520.48",Sold,C0299,172520.48,264.03097595690303,True
20280,2,2024-11-01,Apartment,33,931.4,"$271,241.62",Sold,C1812,271241.62,291.2192613270346,True
20298,2,2024-11-01,Apartment,35,1391.68,"$414,228.09",Sold,C0418,414228.09,297.64607524718326,True
20331,2,2024-11-01,Apartment,40,1599.45,"$424,080.23",Sold,C0462,424080.23,265.14128606708556,True
20348,2,2024-11-01,Apartment,42,786.45,"$232,997.81",Sold,C1976,232997.81,296.2652552609829,True
20377,2,2024-11-01,Apartment,45,782.2,"$272,124.69",Available,,272124.69,347.89656098184605,False
20379,2,2024-11-01,Office,45,782.2,"$234,213.56",Sold,C0790,234213.56,299.4292508309895,True
20380,2,2024-11-01,Office,45,782.2,"$268,510.94",Sold,C1515,268510.94,343.2765788800818,True
20389,2,2024-11-01,Apartment,46,697.74,"$195,064.03",Sold,C1202,195064.03,279.56549717659874,True
20395,2,2024-11-01,Apartment,46,697.74,"$233,644.34",Sold,C1395,233644.34,334.85874394473586,True
20400,2,2024-11-01,Apartment,46,697.74,"$203,506.46",Sold,C0826,203506.46,291.6651761401095,True
20408,2,2024-11-01,Apartment,47,708.32,"$223,015.27",Available,,223015.27,314.8510136661396,False
20417,2,2024-11-01,Apartment,47,708.32,"$231,277.63",Sold,C1918,231277.63,326.51574147278063,True
20445,2,2024-11-01,Apartment,51,699.31,"$211,377.64",Sold,C1766,211377.64,302.2660050621327,True
20446,2,2024-11-01,Apartment,51,699.31,"$170,898.56",Sold,C1531,170898.56,244.38169052351606,True
20474,2,2024-11-01,Apartment,55,579.26,"$186,508.92",Sold,C1692,186508.92,321.9779028415565,True
20478,2,2024-11-01,Apartment,55,579.26,"$180,470.85",Sold,C1600,180470.85,311.5541380381867,True
20479,2,2024-11-01,Apartment,55,579.26,"$149,722.30",Sold,C0863,149722.3,258.47167075233915,True
20482,2,2024-11-01,Apartment,55,579.26,"$183,552.54",Sold,C0914,183552.54,316.87418430411213,True
20486,2,2024-11-01,Apartment,56,722.22,"$213,732.45",Sold,C1350,213732.45,295.9381490404586,True
30001,3,2024-11-01,Apartment,1,689.75,"$191,864.06",Sold,C0071,191864.06,278.1646393620877,True
30022,3,2024-11-01,Apartment,2,672.64,"$240,374.88",Sold,C0788,240374.88,357.36037107516654,True
30060,3,2024-11-01,Apartment,7,744.01,"$220,411.63",Sold,C0168,220411.63,296.24820902944856,True
30105,3,2024-11-01,Apartment,10,784.09,"$219,225.38",Sold,C1822,219225.38,279.59211315027613,True
30115,3,2024-11-01,Office,10,784.09,"$237,286.38",Sold,C1077,237286.38,302.6264586973434,True
30167,3,2024-11-01,Apartment,19,1602.22,"$482,466.49",Sold,C1422,482466.49,301.12374705096676,True
30193,3,2024-11-01,Apartment,21,1122.15,"$305,315.50",Sold,C1794,305315.5,272.0808269839148,True
30205,3,2024-11-01,Apartment,22,1165.89,"$383,302.73",Sold,C1172,383302.73,328.76406007427795,True
30260,3,2024-11-01,Apartment,28,679.93,"$198,426.44",Sold,C0243,198426.44,291.83362993249307,True
30276,3,2024-11-01,Apartment,31,915.38,"$301,015.09",Available,,301015.09,328.84167231095284,False
30299,3,2024-11-01,Apartment,36,733.45,"$207,396.58",Sold,C1166,207396.58,282.7685322789556,True
30306,3,2024-11-01,Apartment,37,659.12,"$185,073.47",Sold,C1873,185073.47,280.78873346279886,True
30347,3,2024-11-01,Apartment,42,1343.96,"$398,769.10",Sold,C0450,398769.1,296.712030119944,True
30359,3,2024-11-01,Apartment,44,673.86,"$220,677.17",Sold,C0144,220677.17,327.48222182649215,True
30363,3,2024-11-01,Apartment,45,1598.85,"$428,464.18",Available,,428464.18,267.98272508365386,False
30364,3,2024-11-01,Apartment,45,1598.85,"$485,278.06",Sold,C0880,485278.06,303.51694030084127,True
30368,3,2024-11-01,Apartment,46,1599.81,"$395,214.07",Sold,C0303,395214.07,247.03812952788144,True
30402,3,2024-11-01,Apartment,49,1174.48,"$399,369.84",Available,,399369.84,340.03971119133575,False
30438,3,2024-11-01,Apartment,50,713.67,"$259,597.98",Available,,259597.98,363.75072512505784,False
30473,3,2024-11-01,Office,56,1179.42,"$392,645.79",Sold,C0101,392645.79,332.9143053365213,True
30486,3,2024-11-01,Apartment,57,1607.94,"$493,269.39",Available,,493269.39,306.77101757528266,False
30496,3,2024-11-01,Apartment,58,1588.14,"$528,227.73",Sold,C0308,528227.73,332.607786467188,True
40010,4,2024-11-01,Apartment,1,1615.98,"$507,625.15",Sold,C0262,507625.15,314.1283617371502,True
40031,4,2024-11-01,Apartment,3,1630.82,"$419,373.26",Sold,C1704,419373.26,257.15484234924764,True
40087,4,2024-11-01,Apartment,11,802.79,"$248,706.16",Sold,C1562,248706.16,309.80226460219984,True
40096,4,2024-11-01,Office,12,789.38,"$262,483.04",Sold,C0816,262483.04,332.5179761331678,True
40110,4,2024-11-01,Apartment,14,1322.66,"$336,673.91",Sold,C0082,336673.91,254.54304961214518,True
40119,4,2024-11-01,Office,14,1322.66,"$443,646.85",Sold,C0449,443646.85,335.4201760089516,True
40123,4,2024-11-01,Apartment,14,1322.66,"$449,636.39",Available,,449636.39,339.94858089002463,False
40145,4,2024-11-01,Apartment,18,1294.91,"$339,650.50",Sold,C0170,339650.5,262.29660748623456,True
40149,4,2024-11-01,Office,18,1294.91,"$411,474.59",Sold,C1992,411474.59,317.76308005961806,True
40151,4,2024-11-01,Apartment,18,1294.91,"$432,835.22",Sold,C0030,432835.22,334.25892146944574,True
40185,4,2024-11-01,Apartment,23,1110.99,"$318,695.18",Sold,C1047,318695.18,286.85692940530515,True
40209,4,2024-11-01,Apartment,26,790.05,"$227,041.65",Sold,C1771,227041.65,287.3763052971331,True
40220,4,2024-11-01,Apartment,26,790.05,"$239,720.69",Sold,C0831,239720.69,303.42470729700653,True
40236,4,2024-11-01,Apartment,29,776.79,"$248,289.51",Sold,C1651,248289.51,319.63530683968645,True
40248,4,2024-11-01,Office,30,1307.35,"$415,366.42",Sold,C1560,415366.42,317.7163116227483,True
40256,4,2024-11-01,Apartment,31,793.1,"$267,974.26",Available,,267974.26,337.88205774807716,False
40259,4,2024-11-01,Apartment,31,793.1,"$232,921.37",Sold,C0270,232921.37,293.68474341192785,True
40267,4,2024-11-01,Apartment,31,793.1,"$246,750.84",Sold,C1085,246750.84,311.1219770520741,True
40284,4,2024-11-01,Apartment,33,734.73,"$240,169.93",Sold,C0470,240169.93,326.8818885849223,True
40287,4,2024-11-01,Office,33,734.73,"$228,208.94",Sold,C0928,228208.94,310.60245260163595,True
40291,4,2024-11-01,Office,34,795.1,"$304,292.56",Available,,304292.56,382.7097975097472,False
40330,4,2024-11-01,Apartment,39,743.73,"$229,285.01",Sold,C0700,229285.01,308.2906565554704,True
40351,4,2024-11-01,Apartment,42,738.34,"$222,155.47",Sold,C0342,222155.47,300.8850529566324,True
40354,4,2024-11-01,Office,43,1616.99,"$581,950.52",Sold,C1537,581950.52,359.89741433156667,True
40378,4,2024-11-01,Apartment,45,1160.48,"$358,031.05",Available,,358031.05,308.5197935337102,False
40380,4,2024-11-01,Apartment,45,1160.48,"$339,771.48",Sold,C0903,339771.48,292.7852957396939,True
40383,4,2024-11-01,Apartment,45,1160.48,"$419,164.55",Sold,C0641,419164.55,361.1992882255618,True
40387,4,2024-11-01,Office,45,1160.48,"$324,753.68",Sold,C0358,324753.68,279.8442713359989,True
40394,4,2024-11-01,Apartment,45,1160.48,"$348,785.34",Sold,C1734,348785.34,300.5526506273266,True
40418,4,2024-11-01,Apartment,49,739.7,"$243,338.41",Sold,C0324,243338.41,328.96905502230635,True
40421,4,2024-11-01,Office,49,739.7,"$263,102.72",Available,,263102.72,355.6884142219818,False
50004,5,2024-11-01,Office,1,790.55,"$257,071.38",Sold,C1933,257071.38,325.1804186958447,True
50015,5,2024-11-01,Apartment,4,799.1,"$222,889.34",Sold,C0157,222889.34,278.92546614941807,True
50030,5,2024-11-01,Apartment,6,775.85,"$231,930.65",Sold,C1840,231930.65,298.9374879164787,True
50068,5,2024-11-01,Office,10,629.27,"$208,569.64",Sold,C0553,208569.64,331.4469782446327,True
50083,5,2024-11-01,Apartment,11,1058.56,"$339,165.46",Sold,C0535,339165.46,320.4026791112455,True
50121,5,2024-11-01,Office,15,1050.95,"$296,079.64",Sold,C0804,296079.64,281.72571482944005,True
50122,5,2024-11-01,Apartment,15,1050.95,"$331,811.36",Sold,C1626,331811.36,315.7251629478091,True
50130,5,2024-11-01,Apartment,17,798.74,"$245,892.17",Sold,C0048,245892.17,307.8500763702832,True
50147,5,2024-11-01,Apartment,19,819.72,"$230,776.08",Sold,C1037,230776.08,281.53037622602835,True
50186,5,2024-11-01,Office,23,1006.65,"$311,141.43",Sold,C1002,311141.43,309.08600804649086,True
50208,5,2024-11-01,Apartment,27,1278.6,"$481,540.50",Sold,C0899,481540.5,376.615438761145,True
50237,5,2024-11-01,Apartment,32,1051.39,"$305,116.48",Sold,C0371,305116.48,290.2029503799731,True
50287,5,2024-11-01,Apartment,37,1790.7,"$575,737.82",Sold,C0184,575737.82,321.5155079019378,True
50290,5,2024-11-01,Apartment,38,1283.87,"$379,665.90",Sold,C1063,379665.9,295.7198937587139,True
50295,5,2024-11-01,Apartment,39,591.14,"$186,077.63",Sold,C1341,186077.63,314.77759921507595,True
50337,5,2024-11-01,Apartment,43,802.72,"$229,725.79",Available,,229725.79,286.18421118198125,False
50340,5,2024-11-01,Apartment,44,806.03,"$199,052.96",Sold,C1829,199052.96,246.95477835812562,True
50346,5,2024-11-01,Apartment,44,806.03,"$204,999.29",Sold,C0750,204999.29,254.3320844137315,True
50389,5,2024-11-01,Apartment,46,1272.95,"$343,500.43",Sold,C1374,343500.43,269.8459719549079,True
50425,5,2024-11-01,Apartment,49,795.75,"$203,817.34",Sold,C0098,203817.34,256.1323782595036,True
60021,6,2024-11-01,Apartment,1,1720.95,"$486,875.04",Available,,486875.04,282.91062494552426,False
60023,6,2024-11-01,Apartment,2,1338.63,"$330,762.51",Available,,330762.51,247.09031621882073,False
60044,6,2024-11-01,Apartment,4,1925.28,"$487,921.83",Sold,C0669,487921.83,253.42902331089505,True
60083,6,2024-11-01,Apartment,7,1075.42,"$327,614.46",Sold,C1609,327614.46,304.63861561064516,True
60103,6,2024-11-01,Apartment,8,986.97,"$334,482.01",Sold,C0704,334482.01,338.89784897210654,True
60104,6,2024-11-01,Apartment,8,986.97,"$329,294.11",Available,,329294.11,333.64145820035054,False
60125,6,2024-11-01,Apartment,10,942.08,"$257,759.96",Sold,C0162,257759.96,273.60729449728257,True
60134,6,2024-11-01,Apartment,11,1719.85,"$542,668.47",Sold,C0180,542668.47,315.5324417827136,True
60203,6,2024-11-01,Apartment,19,1542.71,"$418,659.41",Available,,418659.41,271.3792028313811,False
60210,6,2024-11-01,Apartment,20,1897.17,"$581,422.65",Available,,581422.65,306.46839766599726,False
60223,6,2024-11-01,Apartment,20,1897.17,"$495,367.08",Sold,C1014,495367.08,261.10842992457185,True
60226,6,2024-11-01,Apartment,21,833.23,"$304,037.29",Sold,C0795,304037.29,364.88999435930054,True
60284,6,2024-11-01,Apartment,31,1768.9,"$586,091.18",Sold,C1856,586091.18,331.33087229351577,True
60315,6,2024-11-01,Apartment,34,1353.81,"$432,277.14",Available,,432277.14,319.3041416446917,False
60340,6,2024-11-01,Apartment,37,1721.96,"$600,992.42",Sold,C0564,600992.42,349.01648121907596,True
60370,6,2024-11-01,Apartment,42,1766.89,"$574,929.03",Sold,C0064,574929.03,325.3903921579725,True
60387,6,2024-11-01,Apartment,44,842.69,"$222,108.32",Sold,C0457,222108.32,263.57061315549015,True
60393,6,2024-11-01,Office,46,1870.54,"$553,675.21",Sold,C1982,553675.21,295.99752477894083,True
60449,6,2024-11-01,Office,53,1170.96,"$410,695.68",Sold,C1435,410695.68,350.73416683746666,True
60474,6,2024-11-01,Apartment,55,562.37,"$173,084.07",Sold,C1462,173084.07,307.77614381990503,True
70012,7,2024-11-01,Apartment,3,888.5,"$292,195.46",Sold,C1305,292195.46,328.8637703995498,True
70013,7,2024-11-01,Apartment,3,888.5,"$254,393.27",Available,,254393.27,286.317692740574,False
70048,7,2024-11-01,Apartment,8,1561.28,"$470,603.40",Sold,C0509,470603.4,301.4215259274442,True
70124,7,2024-11-01,Apartment,15,602.92,"$149,595.29",Available,,149595.29,248.11797585085918,False
70128,7,2024-11-01,Apartment,15,602.92,"$143,567.50",Available,,143567.5,238.1203144695814,False
70160,7,2024-11-01,Apartment,19,751.07,"$245,886.58",Sold,C0760,245886.58,327.38170876216594,True
70173,7,2024-11-01,Apartment,20,1160.82,"$399,084.27",Sold,C0293,399084.27,343.79513619682643,True
70179,7,2024-11-01,Apartment,20,1160.82,"$304,852.58",Available,,304852.58,262.61830430213126,False
70180,7,2024-11-01,Apartment,20,1160.82,"$337,242.59",Sold,C1694,337242.59,290.52100239485884,True
70197,7,2024-11-01,Apartment,22,1914.21,"$541,890.18",Sold,C1243,541890.18,283.0881564718605,True
70222,7,2024-11-01,Apartment,25,573.8,"$194,575.52",Sold,C1160,194575.52,339.09989543394914,True
70223,7,2024-11-01,Apartment,25,573.8,"$199,102.71",Available,,199102.71,346.98973509933774,False
70240,7,2024-11-01,Apartment,27,768.05,"$266,565.70",Available,,266565.7,347.06815962502446,False
70297,7,2024-11-01,Apartment,35,613.21,"$187,821.39",Available,,187821.39,306.2921185238336,False
70345,7,2024-11-01,Apartment,41,1093.92,"$356,161.33",Sold,C1476,356161.33,325.58261115986545,True
70354,7,2024-11-01,Apartment,41,1093.92,"$377,039.12",Sold,C0601,377039.12,344.66790990200377,True
70468,7,2024-11-01,Apartment,55,601.23,"$212,513.83",Sold,C1134,212513.83,353.46511318463814,True
70487,7,2024-11-01,Apartment,57,1347.67,"$345,879.21",Available,,345879.21,256.64978073267196,False
70517,7,2024-11-01,Apartment,60,1219.54,"$362,889.52",Available,,362889.52,297.56262197221906,False
80032,8,2024-11-01,Apartment,4,1934.75,"$562,008.09",Sold,C0627,562008.09,290.48098720764955,True
80046,8,2024-11-01,Apartment,5,887.23,"$272,263.19",Available,,272263.19,306.86878261555626,False
80074,8,2024-11-01,Apartment,8,1552.34,"$518,735.40",Sold,C0473,518735.4,334.1635208781582,True
80101,8,2024-11-01,Apartment,12,1430.46,"$406,304.61",Available,,406304.61,284.0377291221006,False
80115,8,2024-11-01,Apartment,14,685.93,"$179,753.73",Available,,179753.73,262.05841703963966,False
80133,8,2024-11-01,Office,16,424.09,"$114,987.30",Sold,C1760,114987.3,271.1389091938032,True
80136,8,2024-11-01,Apartment,16,424.09,"$133,385.68",Sold,C0533,133385.68,314.522106156712,True
80177,8,2024-11-01,Office,23,1114.67,"$372,407.25",Available,,372407.25,334.09641418536427,False
80181,8,2024-11-01,Apartment,25,1833.58,"$486,921.52",Available,,486921.52,265.55782676512615,False
80186,8,2024-11-01,Office,26,1625.38,"$579,412.56",Sold,C1654,579412.56,356.47821432526547,True
80208,8,2024-11-01,Apartment,28,1431.61,"$429,778.33",Sold,C1728,429778.33,300.2062922164556,True
80209,8,2024-11-01,Apartment,28,1431.61,"$436,529.91",Sold,C0331,436529.91,304.9223671251249,True
80281,8,2024-11-01,Apartment,33,1809.87,"$629,276.73",Sold,C0790,629276.73,347.6916739876345,True
80284,8,2024-11-01,Apartment,33,1809.87,"$577,250.82",Available,,577250.82,318.9460126970445,False
80313,8,2024-11-01,Apartment,37,890.65,"$255,727.61",Available,,255727.61,287.1246954471453,False
80342,8,2024-11-01,Apartment,39,1290.89,"$446,169.39",Sold,C1000,446169.39,345.62928677114235,True
80363,8,2024-11-01,Office,43,1490.59,"$517,271.54",Sold,C1407,517271.54,347.0246949194614,True
80417,8,2024-11-01,Apartment,47,543.08,"$152,252.04",Sold,C1687,152252.04,280.3491934889887,True
80464,8,2024-11-01,Apartment,55,1300.05,"$293,754.17",Sold,C1371,293754.17,225.95605553632552,True
80466,8,2024-11-01,Apartment,55,1300.05,"$410,171.80",Sold,C1241,410171.8,315.50463443713704,True
80483,8,2024-11-01,Apartment,56,1874.7,"$535,453.26",Sold,C1934,535453.26,285.62077132341176,True
90012,9,2024-11-01,Apartment,1,832.35,"$232,726.96",Sold,C0292,232726.96,279.6022826935784,True
90027,9,2024-11-01,Office,6,1821.59,"$498,028.07",Sold,C1981,498028.07,273.402944680197,True
90040,9,2024-11-01,Office,7,697.68,"$242,154.43",Sold,C1590,242154.43,347.08523965141615,True
90041,9,2024-11-01,Apartment,8,1315.55,"$369,604.60",Sold,C1030,369604.6,280.9506290144806,True
90044,9,2024-11-01,Apartment,8,1315.55,"$413,870.18",Sold,C1095,413870.18,314.5985937440614,True
90045,9,2024-11-01,Apartment,8,1315.55,"$332,067.85",Sold,C0221,332067.85,252.41750598608945,True
90050,9,2024-11-01,Apartment,8,1315.55,"$317,799.98",Sold,C1595,317799.98,241.57195089506288,True
90112,9,2024-11-01,Apartment,17,1481.32,"$399,912.07",Sold,C1923,399912.07,269.9700739880647,True
90155,9,2024-11-01,Apartment,24,914.61,"$252,664.87",Sold,C0563,252664.87,276.25421764467916,True
90156,9,2024-11-01,Apartment,24,914.61,"$288,228.27",Sold,C1611,288228.27,315.1378948404238,True
90163,9,2024-11-01,Office,25,1904.38,"$580,258.17",Available,,580258.17,304.69663092450037,False
90176,9,2024-11-01,Apartment,26,1038.39,"$299,753.36",Sold,C0949,299753.36,288.6712699467444,True
90180,9,2024-11-01,Apartment,27,1207.33,"$318,135.46",Sold,C1251,318135.46,263.5033172372094,True
90203,9,2024-11-01,Apartment,30,1250.17,"$408,434.17",Sold,C1166,408434.17,326.7029044050009,True
90263,9,2024-11-01,Apartment,34,1577.36,"$564,424.34",Sold,C0144,564424.34,357.8284855708272,True
90270,9,2024-11-01,Apartment,35,1376.88,"$456,333.23",Sold,C1901,456333.23,331.4255635930509,True
90333,9,2024-11-01,Apartment,40,1090.32,"$273,525.85",Sold,C0798,273525.85,250.86749761537897,True
90384,9,2024-11-01,Office,45,786.13,"$255,671.55",Sold,C1628,255671.55,325.2280793253024,True
90422,9,2024-11-01,Apartment,53,599.72,"$170,472.55",Sold,C0435,170472.55,284.2535683318882,True
90436,9,2024-11-01,Apartment,56,1516.4,"$460,188.45",Available,,460188.45,303.4743141651279,False
90446,9,2024-11-01,Apartment,56,1516.4,"$418,981.24",Sold,C0165,418981.24,276.29994724347137,True
90470,9,2024-11-01,Apartment,57,1198.57,"$370,077.40",Sold,C1717,370077.4,308.7657792202375,True
90496,9,2024-11-01,Apartment,58,838.34,"$242,857.89",Available,,242857.89,289.6890163895317,False
90504,9,2024-11-01,Apartment,58,838.34,"$268,594.51",Sold,C0486,268594.51,320.38851778514686,True
90513,9,2024-11-01,Office,58,838.34,"$263,976.08",Sold,C1194,263976.08,314.87949996421503,True
100023,10,2024-11-01,Apartment,4,1765.37,"$469,177.34",Available,,469177.34,265.7671422987816,False
100028,10,2024-11-01,Office,4,1765.37,"$570,222.00",Sold,C0995,570222.0,323.00424273665016,True
100033,10,2024-11-01,Apartment,4,1765.37,"$542,510.83",Sold,C1069,542510.83,307.3071537411421,True
100038,10,2024-11-01,Apartment,5,1741.96,"$444,902.95",Sold,C0862,444902.95,255.4036545041218,True
100043,10,2024-11-01,Apartment,5,1741.96,"$559,209.89",Sold,C1817,559209.89,321.02338170796116,True
100076,10,2024-11-01,Apartment,9,1849.4,"$588,644.89",Sold,C0420,588644.89,318.2896561046826,True
100108,10,2024-11-01,Apartment,14,1318.01,"$384,006.83",Sold,C1504,384006.83,291.3535026289634,True
100115,10,2024-11-01,Apartment,15,1948.32,"$564,194.97",Sold,C0774,564194.97,289.58023835920176,True
100116,10,2024-11-01,Apartment,15,1948.32,"$564,388.00",Sold,C0051,564388.0,289.6793134598013,True
100121,10,2024-11-01,Apartment,15,1948.32,"$693,149.90",Available,,693149.9,355.76799499055596,False
100128,10,2024-11-01,Apartment,17,647.35,"$203,491.65",Sold,C0814,203491.65,314.34563991658297,True
100149,10,2024-11-01,Apartment,19,948.04,"$289,760.74",Available,,289760.74,305.64189274714147,False
100159,10,2024-11-01,Apartment,20,1264.43,"$334,152.70",Sold,C1549,334152.7,264.2714108333399,True
100163,10,2024-11-01,Apartment,20,1264.43,"$349,197.14",Sold,C0378,349197.14,276.1696100219071,True
100168,10,2024-11-01,Apartment,22,1116.68,"$394,144.56",Sold,C1119,394144.56,352.9610631514847,True
100196,10,2024-11-01,Apartment,26,1294.85,"$383,816.78",Sold,C0412,383816.78,296.41794802486777,True
100232,10,2024-11-01,Apartment,28,1606.58,"$426,208.52",Sold,C0446,426208.52,265.28932266055847,True
100245,10,2024-11-01,Apartment,30,1559.4,"$546,710.43",Sold,C1537,546710.43,350.59024624855715,True
100316,10,2024-11-01,Office,37,1177.85,"$366,995.11",Sold,C0941,366995.11,311.58051534575714,True
100329,10,2024-11-01,Apartment,39,1188.51,"$339,275.85",Sold,C0640,339275.85,285.4631849963399,True
100346,10,2024-11-01,Apartment,42,1757.51,"$522,599.89",Sold,C0454,522599.89,297.3524418068745,True
100390,10,2024-11-01,Apartment,45,1119.1,"$333,823.75",Sold,C1377,333823.75,298.29662228576535,True
100393,10,2024-11-01,Apartment,45,1119.1,"$366,955.61",Sold,C1622,366955.61,327.90243052452865,True
100394,10,2024-11-01,Apartment,45,1119.1,"$332,700.31",Sold,C0424,332700.31,297.2927441694219,True
100422,10,2024-11-01,Apartment,50,1138.32,"$369,834.68",Sold,C1320,369834.68,324.8951788600745,True
110016,11,2024-11-01,Apartment,2,938.0,"$312,873.77",Sold,C0354,312873.77,333.55412579957357,True
110031,11,2024-11-01,Apartment,4,1414.25,"$516,866.80",Sold,C1464,516866.8,365.47060279299984,True
110047,11,2024-11-01,Apartment,6,1724.08,"$504,984.93",Available,,504984.93,292.90110087698946,False
110068,11,2024-11-01,Apartment,8,1001.41,"$311,102.25",Available,,311102.25,310.6642134590228,False
110084,11,2024-11-01,Apartment,10,1519.64,"$361,461.89",Sold,C1179,361461.89,237.86021031296886,True
110092,11,2024-11-01,Office,10,1519.64,"$519,571.55",Sold,C0616,519571.55,341.9043655076202,True
110117,11,2024-11-01,Apartment,13,474.93,"$162,211.14",Sold,C0259,162211.14,341.5474701534963,True
110145,11,2024-11-01,Apartment,15,1385.68,"$507,714.49",Sold,C0555,507714.49,366.4009655909012,True
110165,11,2024-11-01,Apartment,17,1946.06,"$622,819.85",Available,,622819.85,320.0414427098856,False
110182,11,2024-11-01,Office,20,570.62,"$205,017.07",Sold,C0927,205017.07,359.28826539553467,True
110196,11,2024-11-01,Apartment,23,1098.83,"$258,369.14",Available,,258369.14,235.13113038413587,False
110266,11,2024-11-01,Apartment,32,1285.87,"$376,063.41",Sold,C0815,376063.41,292.4583433784131,True
110275,11,2024-11-01,Apartment,34,680.07,"$189,535.24",Sold,C0573,189535.24,278.6996044524828,True
110329,11,2024-11-01,Apartment,39,1816.63,"$609,045.19",Sold,C0192,609045.19,335.26099976329795,True
110336,11,2024-11-01,Apartment,41,1125.56,"$353,854.21",Sold,C1709,353854.21,314.38058388713176,True
110350,11,2024-11-01,Apartment,42,808.59,"$241,210.83",Sold,C0295,241210.83,298.3104292657589,True
110354,11,2024-11-01,Apartment,42,808.59,"$249,424.37",Sold,C0301,249424.37,308.4682842973571,True
110406,11,2024-11-01,Apartment,48,661.7,"$179,875.05",Sold,C1650,179875.05,271.8377663593773,True
110407,11,2024-11-01,Office,48,661.7,"$209,179.48",Available,,209179.48,316.124346380535,False
110411,11,2024-11-01,Apartment,49,1095.85,"$320,839.12",Available,,320839.12,292.7764931331843,False
110420,11,2024-11-01,Apartment,49,1095.85,"$292,610.53",Sold,C0061,292610.53,267.01695487521107,True
110428,11,2024-11-01,Apartment,50,948.72,"$331,896.95",Sold,C0921,331896.95,349.83656927228265,True
110462,11,2024-11-01,Apartment,54,802.65,"$223,780.85",Sold,C0578,223780.85,278.80252912228246,True
110490,11,2024-11-01,Apartment,58,1159.31,"$327,566.38",Sold,C0373,327566.38,282.5528805927664,True
110504,11,2024-11-01,Office,60,1295.04,"$403,011.66",Sold,C0500,403011.66,311.1963028169014,True
110542,11,2024-11-01,Apartment,62,1938.82,"$598,158.07",Sold,C0278,598158.07,308.516556462178,True
120025,12,2024-11-01,Apartment,3,1469.27,"$430,665.65",Sold,C1452,430665.65,293.1153906361663,True
120100,12,2024-11-01,Office,13,1394.03,"$458,362.92",Sold,C0523,458362.92,328.80420077042817,True
120131,12,2024-11-01,Apartment,15,1456.98,"$482,509.93",Sold,C1778,482509.93,331.1712789468627,True
120148,12,2024-11-01,Office,17,1428.55,"$512,659.60",Sold,C0143,512659.6,358.8671030065451,True
120156,12,2024-11-01,Apartment,17,1428.55,"$385,976.11",Available,,385976.11,270.18732980994713,False
120160,12,2024-11-01,Apartment,18,1702.66,"$576,725.19",Sold,C0915,576725.19,338.72011440921847,True
120161,12,2024-11-01,Apartment,18,1702.66,"$512,721.62",Sold,C1366,512721.62,301.12977341336494,True
120173,12,2024-11-01,Apartment,19,1381.22,"$496,924.72",Sold,C0064,496924.72,359.7723172267995,True
120188,12,2024-11-01,Apartment,21,1408.9,"$451,859.26",Sold,C1982,451859.26,320.71776563276313,True
120189,12,2024-11-01,Apartment,22,892.67,"$262,270.44",Sold,C1578,262270.44,293.80447421779604,True
120200,12,2024-11-01,Apartment,22,892.67,"$260,362.03",Available,,260362.03,291.66660692081064,False
120245,12,2024-11-01,Apartment,26,557.9,"$178,488.52",Sold,C0396,178488.52,319.929234629862,True
120248,12,2024-11-01,Apartment,27,871.52,"$244,246.04",Available,,244246.04,280.25293739673214,False
120285,12,2024-11-01,Apartment,32,1906.38,"$496,630.54",Sold,C1927,496630.54,260.50973048395383,True
120321,12,2024-11-01,Apartment,35,1690.62,"$532,684.51",Available,,532684.51,315.08234257254736,False
120325,12,2024-11-01,Apartment,35,1690.62,"$572,833.62",Available,,572833.62,338.8305000532349,False
120352,12,2024-11-01,Apartment,38,1157.23,"$409,994.99",Sold,C1988,409994.99,354.2899769276635,True
120353,12,2024-11-01,Apartment,38,1157.23,"$343,936.88",Sold,C1913,343936.88,297.2070202120581,True
120362,12,2024-11-01,Apartment,38,1157.23,"$386,654.16",Sold,C1759,386654.16,334.12040821617137,True
120372,12,2024-11-01,Apartment,39,1653.93,"$399,974.10",Sold,C0444,399974.1,241.83254430356783,True
120412,12,2024-11-01,Office,48,1919.31,"$591,264.92",Available,,591264.92,308.06118865634005,False
